SiteName,StationName,SampleDate_D,SampleTypeCode,SampleMatrix,SampleTop,SampleBottom,DepthUnits,DuplicateSample,Extracted,FieldSampleID,LabSampleID,AltSampleID,CoolerID,Sampler,Description,WeightVolume,SampleMethodCode,LogCode,COCNumber,DeliveryGroup,AmbientBlankLot,EquipmentBlankLot,TripBlankLot,FilteredSample,QCSequenceID,QCSampleCode,TaskNumber,PrimarySample,SampleResult,ParameterName,CASNumber,AltParamNumber,Superseded,AnalyticMethod,Value,ReportingUnits,FlagCode,ProblemCode,ValidationCode,DetectedResult,Detect,LimitType,Detect2,LimitType2,Detect3,LimitType3,SpikeAmount,RetentionTime,Error,DilutionFactor,Basis,FilteredAnalysis,LeachMethod,PrepMethod,PreparationLot,ReportableResult,AnalDate_D,ExtractDate_D,LabReportDate_D,LabRecvDate_D,Lab,LabComments,AnalysisLabID,AnalyticalBatch,ValueCode,RunCode,QCAnalysisCode,AnalysisGroup
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,4-Methyl-2-pentanone,108-10-1,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,1.9,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"Cyclohexane, Methyl-",108-87-2,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,0.6,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Toluene,108-88-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Cyclohexane,110-82-7,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,0.78,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Methyl tert-butyl ether,1634-04-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Chloroform,67-66-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.5,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Acetone,67-64-1,,0,SW846 8260C,10,ug/l,u,z,z,n,10,RL,6,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,2-Hexanone,591-78-6,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,2,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Carbon tetrachloride,56-23-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.55,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,3-Dichlorobenzene (VOA)",541-73-1,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Chlorobenzene,108-90-7,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.56,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,2-Dichloroethane-D4",17060-07-0,,0,SW846 8260C,107,%,v,z,z,y,,,,,,,,9.2,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Dibromochloromethane,124-48-1,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.56,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"trans-1,2-Dichloroethene",156-60-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"cis-1,2-Dichloroethene",156-59-2,,0,SW846 8260C,0.89,ug/l,vj,z,z,y,1,RL,0.51,MDL,,,,8.3,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Xylenes (Total),1330-20-7,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Tetrachloroethene,127-18-4,,0,SW846 8260C,3,ug/l,v,z,z,y,1,RL,0.9,MDL,,,,11.88,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",MW-12,9/27/2018,z,Water,0,0,ft,0,N,MW-12,JC74729-7,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Toluene-D8,2037-26-5,,0,SW846 8260C,92,%,v,z,z,y,,,,,,,,11.23,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063105,V4B3571,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,4-Dioxane",123-91-1,,0,SW846 8270D BY SIM,0.1,ug/l,u,z,z,n,0.1,RL,0.05,MDL,,,,,,1,n,TOT,,SW846 3510C,OP15606A,,10/12/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24109648,OP15606A,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Terphenyl-d14,1718-51-0,,0,SW846 8270D BY SIM,51,%,v,z,z,y,,,,,,,,9.62,,1,n,TOT,,SW846 3510C,OP15606A,,10/12/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24109648,OP15606A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,2-Fluorobiphenyl,321-60-8,,0,SW846 8270D BY SIM,70,%,v,z,z,y,,,,,,,,5.99,,1,n,TOT,,SW846 3510C,OP15606A,,10/12/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24109648,OP15606A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Nitrobenzene-d5,4165-60-0,,0,SW846 8270D BY SIM,96,%,v,z,z,y,,,,,,,,4.29,,1,n,TOT,,SW846 3510C,OP15606A,,10/12/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24109648,OP15606A,O,OR,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,system artifact,,,0,SW846 8260C,86,ug/l,vj,z,z,y,,,,,,,,3.553,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063108,V4B3571,O,OR,TIC,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Total Alkanes,,,0,SW846 8260C,0,ug/l,v,z,z,y,,,,,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063108,V4B3571,O,OR,TIC,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"Total TIC, Volatile",,,0,SW846 8260C,0,ug/l,v,z,z,y,,,,,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063108,V4B3571,O,OR,TIC,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Ethylene dibromide,106-93-4,,0,SW846-8011,0.02,ug/l,u,z,z,n,0.02,RL,0.0054,MDL,,,,,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24095019,OP15605,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,2-Bromo-1-chloropropane,3017-95-6,,0,SW846-8011,103,%,v,z,z,y,,,,,,,,2.52,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24095019,OP15605,O,1C,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,2-Bromo-1-chloropropane,3017-95-6,,0,SW846-8011,97,%,v,z,z,y,,,,,,,,2.92,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24095019,OP15605,O,2C,SUR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,Y,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,2-Dibromo-3-chloropropane",96-12-8,,0,SW846-8011,0.02,ug/l,u,z,z,n,0.02,RL,0.0088,MDL,,,,,,1,n,TOT,,SW846 8011,OP15605,,10/4/2018,10/4/2018,10/24/2018,9/27/2018,ACTD,,SJ24095019,OP15605,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1-Dichloroethane",75-34-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.57,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Bromodichloromethane,75-27-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.58,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Bromoform,75-25-2,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.63,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Carbon disulfide,75-15-0,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,0.95,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Methylene chloride,75-09-2,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1-Dichloroethene",75-35-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Bromochloromethane,74-97-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.48,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Methyl ethyl ketone,78-93-3,,0,SW846 8260C,10,ug/l,u,z,z,n,10,RL,6.9,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,m&p-Xylenes,,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.78,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Bromomethane,74-83-9,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1.6,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1,1-Trichloroethane",71-55-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.54,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Vinyl chloride,75-01-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.79,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Trichlorofluoromethane,75-69-4,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,0.84,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Dichlorodifluoromethane,75-71-8,,0,SW846 8260C,2,ug/l,u,z,z,n,2,RL,1.4,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,2-Dichloropropane",78-87-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.51,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1,2-Trichloroethane",79-00-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Trichloroethene,79-01-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Methyl Acetate,79-20-9,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,0.8,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1,2,2-Tetrachloroethane",79-34-5,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.65,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,2,3-Trichlorobenzene",87-61-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.5,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,o-Xylene,95-47-6,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.59,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,2-Dichlorobenzene (VOA)",95-50-1,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.53,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Isopropyl benzene,98-82-8,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.65,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Benzene,71-43-2,,0,SW846 8260C,0.5,ug/l,u,z,z,n,0.5,RL,0.43,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Chloromethane,74-87-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.76,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,"1,1,2-Trichlorotrifluoroethane",76-13-1,,0,SW846 8260C,5,ug/l,u,z,z,n,5,RL,1.9,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Chlorobenzene,108-90-7,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.56,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Chloroethane,75-00-3,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.73,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
"Montclair Department of Utilities, 54 Watchung Ave",64-MW-3,9/27/2018,z,Water,0,0,ft,0,N,64-MW-3,JC74729-8,,,CL/AL,,,z,,,JC74729,,,,TOT,,NQ,,,,Ethyl benzene,100-41-4,,0,SW846 8260C,1,ug/l,u,z,z,n,1,RL,0.6,MDL,,,,,,1,n,TOT,,,MS29615,,10/1/2018,,10/24/2018,9/27/2018,ACTD,,SJ24063107,V4B3571,O,OR,TAR,
